,date,year,month,day,time,hope_discharge_m3_s,carbon_class,AMLE_loadest
5202,2023-10-03,2023,10,3,1700,1119.920714,DBC,12.65
5203,2023-10-03,2023,10,3,1800,1121.619708,DBC,12.69
5204,2023-10-03,2023,10,3,1900,1120.770211,DBC,12.68
5205,2023-10-03,2023,10,3,2000,1119.920714,DBC,12.67
5206,2023-10-03,2023,10,3,2100,1119.071216,DBC,12.65
5207,2023-10-03,2023,10,3,2200,1119.920714,DBC,12.68
5208,2023-10-03,2023,10,3,2300,1119.071216,DBC,12.67
5209,2023-10-04,2023,10,4,0,1119.920714,DBC,12.69
5210,2023-10-04,2023,10,4,100,1119.920714,DBC,12.69
5211,2023-10-04,2023,10,4,200,1119.920714,DBC,12.7
5212,2023-10-04,2023,10,4,300,1120.770211,DBC,12.72
5213,2023-10-04,2023,10,4,400,1119.920714,DBC,12.71
5214,2023-10-04,2023,10,4,500,1119.071216,DBC,12.7
5215,2023-10-04,2023,10,4,600,1120.770211,DBC,12.74
5216,2023-10-04,2023,10,4,700,1119.071216,DBC,12.71
5217,2023-10-04,2023,10,4,800,1117.372221,DBC,12.68
5218,2023-10-04,2023,10,4,900,1117.372221,DBC,12.68
5219,2023-10-04,2023,10,4,1000,1115.106895,DBC,12.64
5220,2023-10-04,2023,10,4,1100,1112.558403,DBC,12.59
5221,2023-10-04,2023,10,4,1200,1109.160413,DBC,12.53
5222,2023-10-04,2023,10,4,1300,1109.160413,DBC,12.54
5223,2023-10-04,2023,10,4,1400,1104.912927,DBC,12.46
5224,2023-10-04,2023,10,4,1500,1104.063429,DBC,12.45
5225,2023-10-04,2023,10,4,1600,1102.364434,DBC,12.42
5226,2023-10-04,2023,10,4,1700,1100.099108,DBC,12.37
5227,2023-10-04,2023,10,4,1800,1100.948605,DBC,12.4
5228,2023-10-04,2023,10,4,1900,1099.249611,DBC,12.37
5229,2023-10-04,2023,10,4,2000,1099.249611,DBC,12.37
5230,2023-10-04,2023,10,4,2100,1095.851621,DBC,12.31
5231,2023-10-04,2023,10,4,2200,1093.303129,DBC,12.27
5232,2023-10-04,2023,10,4,2300,1089.905139,DBC,12.2
5233,2023-10-05,2023,10,5,0,1089.905139,DBC,12.21
5234,2023-10-05,2023,10,5,100,1089.905139,DBC,12.21
5235,2023-10-05,2023,10,5,200,1088.206145,DBC,12.19
5236,2023-10-05,2023,10,5,300,1084.241824,DBC,12.11
5237,2023-10-05,2023,10,5,400,1084.241824,DBC,12.11
5238,2023-10-05,2023,10,5,500,1079.994337,DBC,12.03
5239,2023-10-05,2023,10,5,600,1080.843834,DBC,12.06
5240,2023-10-05,2023,10,5,700,1079.994337,DBC,12.04
5241,2023-10-05,2023,10,5,800,1079.994337,DBC,12.05
5242,2023-10-05,2023,10,5,900,1079.994337,DBC,12.05
5243,2023-10-05,2023,10,5,1000,1079.994337,DBC,12.06
5244,2023-10-05,2023,10,5,1100,1079.994337,DBC,12.07
5245,2023-10-05,2023,10,5,1200,1079.994337,DBC,12.07
5246,2023-10-05,2023,10,5,1300,1079.994337,DBC,12.08
5247,2023-10-05,2023,10,5,1400,1076.596347,DBC,12.01
5248,2023-10-05,2023,10,5,1500,1070.933031,DBC,11.9
5249,2023-10-05,2023,10,5,1600,1070.083534,DBC,11.89
5250,2023-10-05,2023,10,5,1700,1070.083534,DBC,11.89
5251,2023-10-05,2023,10,5,1800,1070.083534,DBC,11.9
5252,2023-10-05,2023,10,5,1900,1069.234037,DBC,11.89
5253,2023-10-05,2023,10,5,2000,1066.685544,DBC,11.84
5254,2023-10-05,2023,10,5,2100,1063.287555,DBC,11.78
5255,2023-10-05,2023,10,5,2200,1061.58856,DBC,11.75
5256,2023-10-05,2023,10,5,2300,1060.739063,DBC,11.74
5257,2023-10-06,2023,10,6,0,1059.889565,DBC,11.73
5258,2023-10-06,2023,10,6,100,1059.889565,DBC,11.73
5259,2023-10-06,2023,10,6,200,1059.040068,DBC,11.72
5260,2023-10-06,2023,10,6,300,1059.889565,DBC,11.74
5261,2023-10-06,2023,10,6,400,1059.889565,DBC,11.75
5262,2023-10-06,2023,10,6,500,1059.040068,DBC,11.74
5263,2023-10-06,2023,10,6,600,1059.889565,DBC,11.76
5264,2023-10-06,2023,10,6,700,1059.889565,DBC,11.76
5265,2023-10-06,2023,10,6,800,1059.040068,DBC,11.75
5266,2023-10-06,2023,10,6,900,1059.889565,DBC,11.77
5267,2023-10-06,2023,10,6,1000,1060.739063,DBC,11.8
5268,2023-10-06,2023,10,6,1100,1059.889565,DBC,11.78
5269,2023-10-06,2023,10,6,1200,1061.58856,DBC,11.82
5270,2023-10-06,2023,10,6,1300,1062.438057,DBC,11.84
5271,2023-10-06,2023,10,6,1400,1062.438057,DBC,11.85
5272,2023-10-06,2023,10,6,1500,1059.889565,DBC,11.8
5273,2023-10-06,2023,10,6,1600,1059.889565,DBC,11.81
5274,2023-10-06,2023,10,6,1700,1059.889565,DBC,11.81
5275,2023-10-06,2023,10,6,1800,1059.040068,DBC,11.8
5276,2023-10-06,2023,10,6,1900,1059.040068,DBC,11.81
5277,2023-10-06,2023,10,6,2000,1059.889565,DBC,11.83
5278,2023-10-06,2023,10,6,2100,1059.889565,DBC,11.84
5279,2023-10-06,2023,10,6,2200,1059.889565,DBC,11.84
5280,2023-10-06,2023,10,6,2300,1060.739063,DBC,11.86
5281,2023-10-07,2023,10,7,0,1060.739063,DBC,11.87
5282,2023-10-07,2023,10,7,100,1062.438057,DBC,11.91
5283,2023-10-07,2023,10,7,200,1066.685544,DBC,12
5284,2023-10-07,2023,10,7,300,1069.234037,DBC,12.05
5285,2023-10-07,2023,10,7,400,1070.083534,DBC,12.08
5286,2023-10-07,2023,10,7,500,1070.933031,DBC,12.1
5287,2023-10-07,2023,10,7,600,1070.933031,DBC,12.1
5288,2023-10-07,2023,10,7,700,1075.74685,DBC,12.21
5289,2023-10-07,2023,10,7,800,1079.144839,DBC,12.28
5290,2023-10-07,2023,10,7,900,1079.994337,DBC,12.31
5291,2023-10-07,2023,10,7,1000,1081.693331,DBC,12.35
5292,2023-10-07,2023,10,7,1100,1089.055642,DBC,12.51
5293,2023-10-07,2023,10,7,1200,1089.055642,DBC,12.51
5294,2023-10-07,2023,10,7,1300,1089.905139,DBC,12.53
5295,2023-10-07,2023,10,7,1400,1089.905139,DBC,12.54
5296,2023-10-07,2023,10,7,1500,1089.905139,DBC,12.54
5297,2023-10-07,2023,10,7,1600,1089.905139,DBC,12.55
5298,2023-10-07,2023,10,7,1700,1089.905139,DBC,12.56
5299,2023-10-07,2023,10,7,1800,1091.604134,DBC,12.6
5300,2023-10-07,2023,10,7,1900,1095.851621,DBC,12.69
5301,2023-10-07,2023,10,7,2000,1099.249611,DBC,12.76
5302,2023-10-07,2023,10,7,2100,1100.948605,DBC,12.8
5303,2023-10-07,2023,10,7,2200,1107.461419,DBC,12.95
5304,2023-10-07,2023,10,7,2300,1113.691066,DBC,13.08
5305,2023-10-08,2023,10,8,0,1119.071216,DBC,13.2
5306,2023-10-08,2023,10,8,100,1127.56619,DBC,13.38
5307,2023-10-08,2023,10,8,200,1131.530511,DBC,13.47
5308,2023-10-08,2023,10,8,300,1140.025485,DBC,13.65
5309,2023-10-08,2023,10,8,400,1145.688801,DBC,13.78
5310,2023-10-08,2023,10,8,500,1153.334277,DBC,13.94
5311,2023-10-08,2023,10,8,600,1159.280759,DBC,14.07
5312,2023-10-08,2023,10,8,700,1162.395583,DBC,14.15
5313,2023-10-08,2023,10,8,800,1170.041059,DBC,14.31
5314,2023-10-08,2023,10,8,900,1174.854878,DBC,14.43
5315,2023-10-08,2023,10,8,1000,1179.102364,DBC,14.52
5316,2023-10-08,2023,10,8,1100,1181.650857,DBC,14.58
5317,2023-10-08,2023,10,8,1200,1185.048846,DBC,14.66
5318,2023-10-08,2023,10,8,1300,1185.048846,DBC,14.66
5319,2023-10-08,2023,10,8,1400,1187.597338,DBC,14.72
5320,2023-10-08,2023,10,8,1500,1185.898343,DBC,14.69
5321,2023-10-08,2023,10,8,1600,1185.048846,DBC,14.68
5322,2023-10-08,2023,10,8,1700,1185.898343,DBC,14.7
5323,2023-10-08,2023,10,8,1800,1179.951862,DBC,14.59
5324,2023-10-08,2023,10,8,1900,1179.951862,DBC,14.59
5325,2023-10-08,2023,10,8,2000,1179.951862,DBC,14.6
5326,2023-10-08,2023,10,8,2100,1178.252867,DBC,14.57
5327,2023-10-08,2023,10,8,2200,1176.553872,DBC,14.54
5328,2023-10-08,2023,10,8,2300,1177.40337,DBC,14.57
5329,2023-10-09,2023,10,9,0,1174.854878,DBC,14.52
5330,2023-10-09,2023,10,9,100,1171.740054,DBC,14.45
5331,2023-10-09,2023,10,9,200,1170.890556,DBC,14.44
5332,2023-10-09,2023,10,9,300,1170.890556,DBC,14.45
5333,2023-10-09,2023,10,9,400,1171.740054,DBC,14.47
5334,2023-10-09,2023,10,9,500,1170.890556,DBC,14.46
5335,2023-10-09,2023,10,9,600,1170.041059,DBC,14.45
5336,2023-10-09,2023,10,9,700,1170.041059,DBC,14.46
5337,2023-10-09,2023,10,9,800,1169.191562,DBC,14.44
5338,2023-10-09,2023,10,9,900,1164.094577,DBC,14.34
5339,2023-10-09,2023,10,9,1000,1160.130256,DBC,14.26
5340,2023-10-09,2023,10,9,1100,1155.033272,DBC,14.16
5341,2023-10-09,2023,10,9,1200,1150.785785,DBC,14.08
5342,2023-10-09,2023,10,9,1300,1149.08679,DBC,14.05
5343,2023-10-09,2023,10,9,1400,1149.08679,DBC,14.06
5344,2023-10-09,2023,10,9,1500,1145.688801,DBC,13.99
5345,2023-10-09,2023,10,9,1600,1148.237293,DBC,14.05
5346,2023-10-09,2023,10,9,1700,1146.538298,DBC,14.02
5347,2023-10-09,2023,10,9,1800,1146.538298,DBC,14.03
5348,2023-10-09,2023,10,9,1900,1149.936288,DBC,14.1
5349,2023-10-09,2023,10,9,2000,1149.936288,DBC,14.11
5350,2023-10-09,2023,10,9,2100,1151.635282,DBC,14.15
5351,2023-10-09,2023,10,9,2200,1158.431262,DBC,14.3
5352,2023-10-09,2023,10,9,2300,1153.334277,DBC,14.2
5353,2023-10-10,2023,10,10,0,1154.183775,DBC,14.22
5354,2023-10-10,2023,10,10,100,1157.581764,DBC,14.3
5355,2023-10-10,2023,10,10,200,1158.431262,DBC,14.33
5356,2023-10-10,2023,10,10,300,1151.635282,DBC,14.19
5357,2023-10-10,2023,10,10,400,1153.334277,DBC,14.23
5358,2023-10-10,2023,10,10,500,1149.936288,DBC,14.17
5359,2023-10-10,2023,10,10,600,1149.936288,DBC,14.17
5360,2023-10-10,2023,10,10,700,1149.936288,DBC,14.18
5361,2023-10-10,2023,10,10,800,1149.936288,DBC,14.19
5362,2023-10-10,2023,10,10,900,1147.387796,DBC,14.14
5363,2023-10-10,2023,10,10,1000,1145.122469,DBC,14.09
5364,2023-10-10,2023,10,10,1100,1140.025485,DBC,13.99
5365,2023-10-10,2023,10,10,1200,1134.079003,DBC,13.87
5366,2023-10-10,2023,10,10,1300,1130.114682,DBC,13.79
5367,2023-10-10,2023,10,10,1400,1128.415687,DBC,13.76
5368,2023-10-10,2023,10,10,1500,1122.469206,DBC,13.64
5369,2023-10-10,2023,10,10,1600,1121.619708,DBC,13.63
5370,2023-10-10,2023,10,10,1700,1119.920714,DBC,13.6
5371,2023-10-10,2023,10,10,1800,1120.770211,DBC,13.62
5372,2023-10-10,2023,10,10,1900,1120.770211,DBC,13.63
5373,2023-10-10,2023,10,10,2000,1121.619708,DBC,13.65
5374,2023-10-10,2023,10,10,2100,1122.469206,DBC,13.68
5375,2023-10-10,2023,10,10,2200,1125.867195,DBC,13.75
5376,2023-10-10,2023,10,10,2300,1127.56619,DBC,13.79
5377,2023-10-11,2023,10,11,0,1123.318703,DBC,13.71
5378,2023-10-11,2023,10,11,100,1125.017698,DBC,13.75
5379,2023-10-11,2023,10,11,200,1128.132522,DBC,13.83
5380,2023-10-11,2023,10,11,300,1125.017698,DBC,13.77
5381,2023-10-11,2023,10,11,400,1124.1682,DBC,13.75
5382,2023-10-11,2023,10,11,500,1122.469206,DBC,13.72
5383,2023-10-11,2023,10,11,600,1123.318703,DBC,13.75
5384,2023-10-11,2023,10,11,700,1120.770211,DBC,13.7
5385,2023-10-11,2023,10,11,800,1120.770211,DBC,13.71
5386,2023-10-11,2023,10,11,900,1119.920714,DBC,13.69
5387,2023-10-11,2023,10,11,1000,1118.221719,DBC,13.66
5388,2023-10-11,2023,10,11,1100,1114.257398,DBC,13.58
5389,2023-10-11,2023,10,11,1200,1115.956392,DBC,13.62
5390,2023-10-11,2023,10,11,1300,1114.257398,DBC,13.59
5391,2023-10-11,2023,10,11,1400,1107.461419,DBC,13.46
5392,2023-10-11,2023,10,11,1500,1110.009911,DBC,13.52
5393,2023-10-11,2023,10,11,1600,1104.063429,DBC,13.4
5394,2023-10-11,2023,10,11,1700,1105.762424,DBC,13.44
5395,2023-10-11,2023,10,11,1800,1101.798103,DBC,13.35
5396,2023-10-11,2023,10,11,1900,1100.099108,DBC,13.32
5397,2023-10-11,2023,10,11,2000,1100.099108,DBC,13.33
5398,2023-10-11,2023,10,11,2100,1099.249611,DBC,13.32
5399,2023-10-11,2023,10,11,2200,1095.002124,DBC,13.23
5400,2023-10-11,2023,10,11,2300,1094.152626,DBC,13.22
5401,2023-10-12,2023,10,12,0,1092.453632,DBC,13.19
5402,2023-10-12,2023,10,12,100,1090.754637,DBC,13.16
5403,2023-10-12,2023,10,12,200,1089.905139,DBC,13.15
5404,2023-10-12,2023,10,12,300,1089.905139,DBC,13.16
5405,2023-10-12,2023,10,12,400,1089.055642,DBC,13.14
5406,2023-10-12,2023,10,12,500,1085.940818,DBC,13.08
5407,2023-10-12,2023,10,12,600,1084.241824,DBC,13.05
5408,2023-10-12,2023,10,12,700,1082.542829,DBC,13.02
5409,2023-10-12,2023,10,12,800,1084.241824,DBC,13.06
5410,2023-10-12,2023,10,12,900,1084.241824,DBC,13.07
5411,2023-10-12,2023,10,12,1000,1082.542829,DBC,13.04
5412,2023-10-12,2023,10,12,1100,1086.790316,DBC,13.13
5413,2023-10-12,2023,10,12,1200,1085.091321,DBC,13.1
5414,2023-10-12,2023,10,12,1300,1082.542829,DBC,13.05
5415,2023-10-12,2023,10,12,1400,1077.445845,DBC,12.95
5416,2023-10-12,2023,10,12,1500,1076.596347,DBC,12.94
5417,2023-10-12,2023,10,12,1600,1074.047855,DBC,12.89
5418,2023-10-12,2023,10,12,1700,1070.083534,DBC,12.81
5419,2023-10-12,2023,10,12,1800,1069.234037,DBC,12.8
5420,2023-10-12,2023,10,12,1900,1070.083534,DBC,12.82
5421,2023-10-12,2023,10,12,2000,1068.384539,DBC,12.79
5422,2023-10-12,2023,10,12,2100,1064.98655,DBC,12.72
5423,2023-10-12,2023,10,12,2200,1061.58856,DBC,12.66
5424,2023-10-12,2023,10,12,2300,1062.438057,DBC,12.68
5425,2023-10-13,2023,10,13,0,1060.739063,DBC,12.65
5426,2023-10-13,2023,10,13,100,1059.889565,DBC,12.64
5427,2023-10-13,2023,10,13,200,1060.739063,DBC,12.66
5428,2023-10-13,2023,10,13,300,1060.739063,DBC,12.67
5429,2023-10-13,2023,10,13,400,1059.040068,DBC,12.64
5430,2023-10-13,2023,10,13,500,1059.889565,DBC,12.66
5431,2023-10-13,2023,10,13,600,1058.190571,DBC,12.63
5432,2023-10-13,2023,10,13,700,1059.889565,DBC,12.67
5433,2023-10-13,2023,10,13,800,1060.739063,DBC,12.7
5434,2023-10-13,2023,10,13,900,1059.889565,DBC,12.68
5435,2023-10-13,2023,10,13,1000,1060.739063,DBC,12.71
5436,2023-10-13,2023,10,13,1100,1062.438057,DBC,12.75
5437,2023-10-13,2023,10,13,1200,1062.438057,DBC,12.75
5438,2023-10-13,2023,10,13,1300,1060.739063,DBC,12.72
5439,2023-10-13,2023,10,13,1400,1059.889565,DBC,12.71
5440,2023-10-13,2023,10,13,1500,1058.190571,DBC,12.68
5441,2023-10-13,2023,10,13,1600,1055.075747,DBC,12.62
5442,2023-10-13,2023,10,13,1700,1051.677757,DBC,12.55
5443,2023-10-13,2023,10,13,1800,1053.376752,DBC,12.59
5444,2023-10-13,2023,10,13,1900,1049.978763,DBC,12.52
5445,2023-10-13,2023,10,13,2000,1047.43027,DBC,12.48
5446,2023-10-13,2023,10,13,2100,1034.121478,DBC,12.19
5447,2023-10-13,2023,10,13,2200,1014.866204,DBC,11.79
5448,2023-10-13,2023,10,13,2300,997.8762565,DBC,11.43
5449,2023-10-14,2023,10,14,0,977.4883194,DBC,11
5450,2023-10-14,2023,10,14,100,963.6131955,DBC,10.71
5451,2023-10-14,2023,10,14,200,958.5162112,DBC,10.6
5452,2023-10-14,2023,10,14,300,964.1795271,DBC,10.73
5453,2023-10-14,2023,10,14,400,982.5853037,DBC,11.13
5454,2023-10-14,2023,10,14,500,1003.822738,DBC,11.58
5455,2023-10-14,2023,10,14,600,1025.90967,DBC,12.06
5456,2023-10-14,2023,10,14,700,1040.917457,DBC,12.39
5457,2023-10-14,2023,10,14,800,1050.82826,DBC,12.62
5458,2023-10-14,2023,10,14,900,1055.075747,DBC,12.71
5459,2023-10-14,2023,10,14,1000,1059.889565,DBC,12.83
5460,2023-10-14,2023,10,14,1100,1059.889565,DBC,12.83
5461,2023-10-14,2023,10,14,1200,1057.624239,DBC,12.79
5462,2023-10-14,2023,10,14,1300,1052.527255,DBC,12.68
5463,2023-10-14,2023,10,14,1400,1049.978763,DBC,12.63
5464,2023-10-14,2023,10,14,1500,1049.978763,DBC,12.64
5465,2023-10-14,2023,10,14,1600,1049.978763,DBC,12.64
5466,2023-10-14,2023,10,14,1700,1051.677757,DBC,12.69
5467,2023-10-14,2023,10,14,1800,1056.774742,DBC,12.8
5468,2023-10-14,2023,10,14,1900,1059.889565,DBC,12.88
5469,2023-10-14,2023,10,14,2000,1061.58856,DBC,12.92
5470,2023-10-14,2023,10,14,2100,1066.685544,DBC,13.04
5471,2023-10-14,2023,10,14,2200,1069.234037,DBC,13.1
5472,2023-10-14,2023,10,14,2300,1070.083534,DBC,13.12
5473,2023-10-15,2023,10,15,0,1070.083534,DBC,13.13
5474,2023-10-15,2023,10,15,100,1070.083534,DBC,13.14
5475,2023-10-15,2023,10,15,200,1072.34886,DBC,13.2
5476,2023-10-15,2023,10,15,300,1073.198358,DBC,13.22
5477,2023-10-15,2023,10,15,400,1077.445845,DBC,13.32
5478,2023-10-15,2023,10,15,500,1075.74685,DBC,13.29
5479,2023-10-15,2023,10,15,600,1078.295342,DBC,13.35
5480,2023-10-15,2023,10,15,700,1079.994337,DBC,13.39
5481,2023-10-15,2023,10,15,800,1079.994337,DBC,13.4
5482,2023-10-15,2023,10,15,900,1079.994337,DBC,13.41
5483,2023-10-15,2023,10,15,1000,1079.994337,DBC,13.41
5484,2023-10-15,2023,10,15,1100,1079.994337,DBC,13.42
5485,2023-10-15,2023,10,15,1200,1079.144839,DBC,13.41
5486,2023-10-15,2023,10,15,1300,1074.897352,DBC,13.32
5487,2023-10-15,2023,10,15,1400,1072.34886,DBC,13.27
5488,2023-10-15,2023,10,15,1500,1071.782529,DBC,13.26
5489,2023-10-15,2023,10,15,1600,1072.34886,DBC,13.28
5490,2023-10-15,2023,10,15,1700,1070.933031,DBC,13.25
5491,2023-10-15,2023,10,15,1800,1074.897352,DBC,13.35
5492,2023-10-15,2023,10,15,1900,1079.144839,DBC,13.45
5493,2023-10-15,2023,10,15,2000,1080.843834,DBC,13.49
5494,2023-10-15,2023,10,15,2100,1089.055642,DBC,13.68
5495,2023-10-15,2023,10,15,2200,1089.055642,DBC,13.69
5496,2023-10-15,2023,10,15,2300,1089.905139,DBC,13.71
5497,2023-10-16,2023,10,16,0,1091.604134,DBC,13.76
5498,2023-10-16,2023,10,16,100,1092.453632,DBC,13.78
5499,2023-10-16,2023,10,16,200,1094.152626,DBC,13.83
5500,2023-10-16,2023,10,16,300,1095.002124,DBC,13.85
5501,2023-10-16,2023,10,16,400,1094.152626,DBC,13.84
5502,2023-10-16,2023,10,16,500,1093.303129,DBC,13.83
5503,2023-10-16,2023,10,16,600,1091.604134,DBC,13.8
5504,2023-10-16,2023,10,16,700,1090.754637,DBC,13.78
5505,2023-10-16,2023,10,16,800,1090.754637,DBC,13.79
5506,2023-10-16,2023,10,16,900,1089.905139,DBC,13.78
5507,2023-10-16,2023,10,16,1000,1090.754637,DBC,13.8
5508,2023-10-16,2023,10,16,1100,1093.303129,DBC,13.86
5509,2023-10-16,2023,10,16,1200,1091.604134,DBC,13.83
5510,2023-10-16,2023,10,16,1300,1090.754637,DBC,13.82
5511,2023-10-16,2023,10,16,1400,1089.905139,DBC,13.81
5512,2023-10-16,2023,10,16,1500,1090.754637,DBC,13.83
5513,2023-10-16,2023,10,16,1600,1090.754637,DBC,13.84
5514,2023-10-16,2023,10,16,1700,1095.851621,DBC,13.96
5515,2023-10-16,2023,10,16,1800,1099.249611,DBC,14.04
5516,2023-10-16,2023,10,16,1900,1097.550616,DBC,14.01
5517,2023-10-16,2023,10,16,2000,1094.152626,DBC,13.94
5518,2023-10-16,2023,10,16,2100,1099.249611,DBC,14.06
5519,2023-10-16,2023,10,16,2200,1101.798103,DBC,14.12
5520,2023-10-16,2023,10,16,2300,1110.009911,DBC,14.32
5521,2023-10-17,2023,10,17,0,1110.009911,DBC,14.32
5522,2023-10-17,2023,10,17,100,1121.619708,DBC,14.6
5523,2023-10-17,2023,10,17,200,1132.380008,DBC,14.85
5524,2023-10-17,2023,10,17,300,1144.272972,DBC,15.12
5525,2023-10-17,2023,10,17,400,1149.936288,DBC,15.26
5526,2023-10-17,2023,10,17,500,1155.882769,DBC,15.4
5527,2023-10-17,2023,10,17,600,1160.696588,DBC,15.52
5528,2023-10-17,2023,10,17,700,1161.546085,DBC,15.55
5529,2023-10-17,2023,10,17,800,1161.546085,DBC,15.56
5530,2023-10-17,2023,10,17,900,1160.696588,DBC,15.55
5531,2023-10-17,2023,10,17,1000,1161.546085,DBC,15.57
5532,2023-10-17,2023,10,17,1100,1156.732267,DBC,15.46
5533,2023-10-17,2023,10,17,1200,1156.732267,DBC,15.47
5534,2023-10-17,2023,10,17,1300,1153.334277,DBC,15.4
5535,2023-10-17,2023,10,17,1400,1155.033272,DBC,15.45
5536,2023-10-17,2023,10,17,1500,1155.882769,DBC,15.47
5537,2023-10-17,2023,10,17,1600,1154.183775,DBC,15.44
5538,2023-10-17,2023,10,17,1700,1153.334277,DBC,15.43
5539,2023-10-17,2023,10,17,1800,1153.334277,DBC,15.44
5540,2023-10-17,2023,10,17,1900,1149.936288,DBC,15.37
5541,2023-10-17,2023,10,17,2000,1149.936288,DBC,15.37
5542,2023-10-17,2023,10,17,2100,1149.936288,DBC,15.38
5543,2023-10-17,2023,10,17,2200,1147.387796,DBC,15.33
5544,2023-10-17,2023,10,17,2300,1145.688801,DBC,15.3
5545,2023-10-18,2023,10,18,0,1144.272972,DBC,15.27
5546,2023-10-18,2023,10,18,100,1140.025485,DBC,15.18
5547,2023-10-18,2023,10,18,200,1137.476993,DBC,15.13
5548,2023-10-18,2023,10,18,300,1132.380008,DBC,15.02
5549,2023-10-18,2023,10,18,400,1130.114682,DBC,14.97
5550,2023-10-18,2023,10,18,500,1130.114682,DBC,14.98
5551,2023-10-18,2023,10,18,600,1128.415687,DBC,14.94
5552,2023-10-18,2023,10,18,700,1121.619708,DBC,14.8
5553,2023-10-18,2023,10,18,800,1119.920714,DBC,14.77
5554,2023-10-18,2023,10,18,900,1119.071216,DBC,14.75
5555,2023-10-18,2023,10,18,1000,1117.372221,DBC,14.72
5556,2023-10-18,2023,10,18,1100,1119.071216,DBC,14.77
5557,2023-10-18,2023,10,18,1200,1119.920714,DBC,14.79
5558,2023-10-18,2023,10,18,1300,1119.920714,DBC,14.8
5559,2023-10-18,2023,10,18,1400,1123.318703,DBC,14.88
5560,2023-10-18,2023,10,18,1500,1128.415687,DBC,15.01
5561,2023-10-18,2023,10,18,1600,1130.114682,DBC,15.05
5562,2023-10-18,2023,10,18,1700,1133.229506,DBC,15.14
5563,2023-10-18,2023,10,18,1800,1138.32649,DBC,15.26
5564,2023-10-18,2023,10,18,1900,1140.025485,DBC,15.3
5565,2023-10-18,2023,10,18,2000,1145.688801,DBC,15.45
5566,2023-10-18,2023,10,18,2100,1150.785785,DBC,15.57
5567,2023-10-18,2023,10,18,2200,1162.395583,DBC,15.85
5568,2023-10-18,2023,10,18,2300,1172.589551,DBC,16.09
5569,2023-10-19,2023,10,19,0,1183.349851,DBC,16.35
5570,2023-10-19,2023,10,19,100,1195.809146,DBC,16.65
5571,2023-10-19,2023,10,19,200,1211.666431,DBC,17.03
5572,2023-10-19,2023,10,19,300,1227.523715,DBC,17.41
5573,2023-10-19,2023,10,19,400,1235.735523,DBC,17.62
5574,2023-10-19,2023,10,19,500,1240.832507,DBC,17.74
5575,2023-10-19,2023,10,19,600,1246.778989,DBC,17.89
5576,2023-10-19,2023,10,19,700,1250.74331,DBC,18
5577,2023-10-19,2023,10,19,800,1249.893813,DBC,17.98
5578,2023-10-19,2023,10,19,900,1250.74331,DBC,18.01
5579,2023-10-19,2023,10,19,1000,1254.990797,DBC,18.12
5580,2023-10-19,2023,10,19,1100,1258.388787,DBC,18.21
5581,2023-10-19,2023,10,19,1200,1260.087781,DBC,18.25
5582,2023-10-19,2023,10,19,1300,1262.353108,DBC,18.32
5583,2023-10-19,2023,10,19,1400,1266.600595,DBC,18.43
5584,2023-10-19,2023,10,19,1500,1271.697579,DBC,18.56
5585,2023-10-19,2023,10,19,1600,1277.360895,DBC,18.7
5586,2023-10-19,2023,10,19,1700,1279.909387,DBC,18.77
5587,2023-10-19,2023,10,19,1800,1281.608382,DBC,18.82
5588,2023-10-19,2023,10,19,1900,1289.253858,DBC,19.01
5589,2023-10-19,2023,10,19,2000,1295.766671,DBC,19.17
5590,2023-10-19,2023,10,19,2100,1300.014158,DBC,19.28
5591,2023-10-19,2023,10,19,2200,1302.56265,DBC,19.35
5592,2023-10-19,2023,10,19,2300,1302.56265,DBC,19.36
5593,2023-10-20,2023,10,20,0,1307.376469,DBC,19.49
5594,2023-10-20,2023,10,20,100,1300.863656,DBC,19.34
5595,2023-10-20,2023,10,20,200,1300.014158,DBC,19.33
5596,2023-10-20,2023,10,20,300,1300.014158,DBC,19.34
5597,2023-10-20,2023,10,20,400,1295.766671,DBC,19.24
5598,2023-10-20,2023,10,20,500,1290.103356,DBC,19.11
5599,2023-10-20,2023,10,20,600,1285.006371,DBC,19
5600,2023-10-20,2023,10,20,700,1279.909387,DBC,18.89
5601,2023-10-20,2023,10,20,800,1277.360895,DBC,18.84
5602,2023-10-20,2023,10,20,900,1269.998584,DBC,18.67
5603,2023-10-20,2023,10,20,1000,1269.998584,DBC,18.68
5604,2023-10-20,2023,10,20,1100,1263.202605,DBC,18.52
5605,2023-10-20,2023,10,20,1200,1260.087781,DBC,18.45
5606,2023-10-20,2023,10,20,1300,1257.539289,DBC,18.4
5607,2023-10-20,2023,10,20,1400,1252.442305,DBC,18.29
5608,2023-10-20,2023,10,20,1500,1249.044315,DBC,18.22
5609,2023-10-20,2023,10,20,1600,1241.682005,DBC,18.05
5610,2023-10-20,2023,10,20,1700,1239.98301,DBC,18.01
5611,2023-10-20,2023,10,20,1800,1235.735523,DBC,17.92
5612,2023-10-20,2023,10,20,1900,1230.072207,DBC,17.79
5613,2023-10-20,2023,10,20,2000,1228.373213,DBC,17.76
5614,2023-10-20,2023,10,20,2100,1221.577233,DBC,17.61
5615,2023-10-20,2023,10,20,2200,1216.763415,DBC,17.49
5616,2023-10-20,2023,10,20,2300,1215.06442,DBC,17.46
